"","EIN","ACCPER","ACTIV1","ACTIV2","ACTIV3","ADDRESS","AFCD","ASS_BOY","ASS_EOY","BOND_BOY","BOND_EOY","CENSUSTRACT","CITY","CLASSCD","COMPENS","COMPENSP","CONT","CONTACT","CONTP","DEDUCTCD","DIREXP","EOSTATUS","EPOSTCARD","EXPS","EXPSP","FILENAME","FIPS","FISYR","FISYRP","FNDNCD","FRCD","FUNDBAL","FUNDFEES","FUNDFEESP","FUNDINC","FUNDINCP","GFTGRNTSRCVD170","GOODS","GRPROF","GRPROFP","GRREC","GRRECMEM","GRRECOTH","GRRECPUB","GRSINC170","GRSINCFNDRSNG","GRSINCGAMING","GRSRCPTSADMISSN509","GRSRCPTSRELATED170","GRSRNTSPRSNL","GRSRNTSREAL","INITFEES","INPRIOR","INPRIORSRC","INVENTG","INVINC","INVINCP","LATITUDE","LESSDIRFNDRSNG","LESSDIRGAMING","LEVEL1","LEVEL2","LEVEL3","LEVEL4","LIAB_BOY","LIAB_EOY","LONGITUDE","MAJGRPB","MANUALLY_FIXED","MRTG_BOY","MRTG_EOY","MSA_NECH","NAICS","NAME","NCCSKEY","NCCSKEY2","NETA_BOY","NETGNLS","NETINC","NETINCFNDRSNG","NETINCGAMING","NETINCP","NETRENT","NETRENTP","NTEE1","NTEECC","NTEEFINAL","NTEEFINAL1","NTEEIRS","NTEESRC","NTMAJ10","NTMAJ12","NTMAJ5","ORGCD","OTHCHGS","OTHINC","OTHINCP","OTHSAL","OTHSALP","OUTNCCS","OUTREAS","PAYTAX","PAYTAXP","PMSA","PROGREV","PROGREVP","Q78A","RANDNUM","REASON","RENTEXP","RENTINC","RETEARN","RETE_BOY","RNTLEXPNSPRSNL","RNTLEXPNSREAL","RNTLINCPRSNL","RNTLINCREAL","ROYALTSINC","RULEDATE","SALEOTHE","SALEOTHG","SALEOTHN","SALEOTHNP","SALESECN","SALESECNP","SALESEXP","SECUR","SEC_NAME","SOIYR","SOURCE","SPEVTG","SRVCSVAL170","SRVCSVAL509","STATE","STYEAR","SUBCD","SUBSECCD","SUBTOTSUPPINC509","TAXPER","TAXPERP","TOTGFTGRNTRCVD509","TOTREV","TOTREV2","TOTREVP","TOTSUPP509","TXEXMPTBNDSPROCEEDS","TXREVNUELEVIED170","TXREVNUELEVIED509","UNSECUREDNOTESEND","VALIDATION_STATE","ZIP","ZIP5","full_address","lat","long"
"2477","475474757","12","000","000","000","13248 WCR 72",3,0,50304,NA,0,8123002208,"GREELEY",10,0,NA,258063,"DANNY PERDEW",NA,1,0,"01",0,207759,0,"475474757_201612_990O",8123,2016,NA,15,"020",50304,0,NA,0,NA,0,0,0,NA,258063,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,40.509445,0,0,"PC","O","RE","X",NA,0,-104.807037,"X",NA,NA,0,NA,813110,"FAITH TABERNACLE MINISTRIES","475474757201612","4754747572016",NA,0,50304,0,0,NA,0,NA,"X","X20","X20","X","P20","BEST","RE","RE","OT",1,NA,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.855750957558987,"09",0,0,0,NA,0,0,0,0,0,201602,0,0,0,NA,0,NA,0,0,NA,20160,"core2017pc",0,0,0,"CO",20160,"03","03",0,201612,NA,258063,258063,258063,0,258063,0,0,0,0,0,"80631-0000","80631","13248 WCR 72,GREELEY,CO,80631-0000",NA,NA
"2478","841469504","06","000","000","000","PO BOX 1538",3,100951,102924,0,0,8031000301,"VAIL",10,0,0,98391,"VICKIE HORMUTH",177413,1,0,"01",0,535621,517465,"841469504_201706_990O",8031,2017,2016,15,"010",97686,0,0,0,0,0,38441,75655,46877,587568,0,0,NA,0,0,0,1551322,0,0,0,0,1,"17eofinextract990.dat",114096,0,0,39.770073,0,0,"PC","O","HS","M",16337,5238,-105.044086,"M",NA,0,0,NA,541720,"AMERICAN INSTITUTE FOR AVALANCHE RESEARCH AND EDUCATION INC","841469504201706","8414695042017",84614,0,13506,0,0,-2692,0,0,"M","M052","M0520","M","B99","BEST","HU","HU","HU",1,NA,1365,0,230355,200496,"IN",NA,22832,15767,NA,373716,290483,"N",0.549228909907984,"9",0,0,0,0,0,0,0,0,0,200104,0,0,0,0,0,0,0,0,NA,20169,"core2017pc",0,0,0,"CO",20169,"3","3",0,201706,201606,463596,549127,549127,514773,2189813,0,0,0,0,0,"81658-1538","81658","PO BOX 1538,VAIL,CO,81658-1538",NA,NA
"2479","841450336","12","994","430","000","915 W 44TH ST",3,0,35850,NA,0,8069001807,"LOVELAND",10,0,NA,39516,NA,NA,1,0,"01",0,37448,0,"841450336_201712_990EZ",8069,2017,NA,16,"020",35850,0,NA,0,NA,NA,0,0,NA,39520,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,40.4378,0,0,"PC","O","HS","I",NA,0,-105.0891,"I",NA,NA,0,NA,813319,"FREE A CHILD","841450336201712","8414503362017",NA,0,2072,0,0,NA,0,NA,"I","I73","I73","I","P99","BEST","HU","HU","HU",1,0,4,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.100160576493142,"9",0,0,NA,NA,0,0,0,0,0,201409,0,0,0,NA,0,NA,0,NA,"CHARITIES WITHIN REACH",20170,"core2017pc",0,0,0,"CO",20170,"3","3",0,201712,NA,158976,39520,39520,0,158976,0,0,0,0,0,"80538-1550","80538","915 W 44TH ST,LOVELAND,CO,80538-1550",40.4378146818182,-105.0892215
"2480","841525988","12","000","000","000","PO BOX 480632",3,67429,71955,0,0,NA,"DENVER",10,0,0,3507,"MARK W WILLIAMS",3416,1,0,"01",0,4491,3121,"841525988_201712_990EZ",8031,2017,2016,16,"020",71955,0,0,0,0,NA,0,0,0,9017,NA,NA,0,18018,272,0,NA,NA,0,0,0,1,"17eofinextractEZ.dat",0,5229,1842,0,0,0,"PC","O","PB","S",0,0,0,"S",NA,0,0,NA,813410,"THE LODO ROTARY CLUB FOUNDATION INC","841525988201712","8415259882017",67429,0,4526,272,0,2143,0,0,"S","S80","S80","S","S82","WORD","PU","PU","OT",1,0,9,6,0,0,"IN",NA,0,0,NA,0,0,"N",0.561204197142196,"7",0,0,NA,NA,0,0,0,0,0,200003,0,0,0,0,0,0,0,NA,NA,20170,"core2017pc",272,0,0,"CO",20170,"3","3",0,201712,201612,0,9017,9017,5264,0,0,0,0,0,0,"80248-0632","80248","PO BOX 480632,DENVER,CO,80248-0632",NA,NA
"2481","261579932","12","000","000","000","1307 SILK OAK DR",3,4773,8164,0,0,8069001010,"FORT COLLINS",10,0,0,19485,"JUDITH H BEJARANO",14117,1,0,"01",0,28609,29429,"261579932_201612_990EZ",8069,2016,2015,15,"020",6164,0,0,0,0,NA,0,0,55,32000,NA,NA,0,0,0,0,NA,NA,0,0,0,1,"16eofinextractez.dat",0,0,0,40.5188,0,0,"PC","O","AR","A",2000,2000,-105.0548,"A",NA,0,0,NA,711120,"IMPACT DANCE COMPANY","261579932201612","2615799322016",2773,0,3391,0,0,2994,0,0,"A","A62","A62","A","A62","BEST","AR","AR","AR",1,0,0,250,0,0,"IN",NA,0,0,NA,12515,12505,"N",0.609338492637111,"07",0,0,NA,NA,0,0,0,0,0,200805,0,0,0,0,0,0,0,NA,NA,20160,"core2017pc",0,0,0,"CO",20160,"03","03",0,201612,201512,0,32000,32000,32423,0,0,0,0,0,0,"80525-5597","80525","1307 SILK OAK DR,FORT COLLINS,CO,80525-5597",40.5187667430572,-105.054660551526
"2482","460845512","06","000","000","000","29852 E 163RD PL",3,0,5086,NA,0,8001008523,"BRIGHTON",40,0,NA,14746,NA,NA,1,0,"01",0,9996,0,"460845512_201606_990EZ",8123,2016,NA,16,"020",5086,0,NA,0,NA,0,0,0,NA,14745,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,39.9924,0,0,"PC","O","EN","D",NA,0,-104.6387,"D",NA,NA,0,NA,813312,"MUTT HAVEN PET RESCUE","460845512201606","4608455122016",NA,0,4749,0,0,NA,0,NA,"D","D20","D20","D","D11","BEST","EN","EN","OT",1,629,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.957083232111464,"09",0,0,NA,NA,0,0,0,0,0,201408,0,0,0,NA,0,NA,0,NA,NA,20159,"core2017pc",0,0,0,"CO",20159,"03","03",0,201606,NA,51717,14745,14746,0,51717,0,0,0,0,0,"80603-8457","80603","29852 E 163RD PL,BRIGHTON,CO,80603-8457",NA,NA
"2483","455486444","12","000","000","000","2373 CENTRAL PARK BLVD UNIT 100",3,0,91997,NA,0,8031004106,"DENVER",12,0,NA,149755,"TYRONE BEVERLY",NA,1,0,"01",0,83331,0,"455486444_201612_990EZ",8031,2016,NA,15,"020",91997,0,NA,0,NA,NA,0,0,NA,162880,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,39.7506,0,0,"PC","O","HS","P",NA,0,-104.8879,"P",NA,NA,0,NA,624190,"IMUNIQUE","455486444201612","4554864442016",NA,0,79549,0,0,NA,0,NA,"P","P50","P50","P","P50","IRS","HU","HU","HU",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,13125,NA,"N",0.5902694271599,"09",0,0,NA,NA,0,0,0,0,0,201304,0,0,0,NA,0,NA,0,NA,NA,20160,"core2017pc",0,0,0,"CO",20160,"03","03",0,201612,NA,0,162880,162880,0,0,0,0,0,0,0,"80238-2300","80238","2373 CENTRAL PARK BLVD UNIT 100,DENVER,CO,80238-2300",NA,NA
"2484","205909866","06","000","000","000","PO BOX 350128",3,515454,237808,0,0,8031001800,"WESTMINSTER",20,0,0,2220445,"ELOY CHAVEZ",1874343,1,0,"01",0,2542068,1856418,"205909866_201806_990O",8031,2018,2017,11,"010",188235,0,0,0,0,9991453,0,0,0,2240406,0,0,NA,7553,0,0,0,0,0,0,0,1,"17eofinextract990.dat",0,101,113,39.7313,0,0,"PC","O","ED","B",25557,49573,-104.9986,"B",NA,0,0,NA,611000,"ACE COMMUNITY CHALLENGE SCHOOL","205909866201806","2059098662018",489897,0,-301662,0,0,18939,0,0,"B","B99","B99","B","B25","BEST","ED","ED","ED",1,NA,19860,901,0,0,"IN",NA,0,0,NA,0,0,"N",0.346527466906694,"7",0,0,0,0,0,0,0,0,0,200808,0,0,0,0,0,0,0,0,NA,20179,"core2017pc",0,0,0,"CO",20179,"3","3",0,201806,201706,0,2240406,2240406,1875357,0,0,0,0,0,0,"80035-0128","80035","PO BOX 350128,WESTMINSTER,CO,80035-0128",NA,NA
"2485","840397104","06","907","908","000","5110 MORRISON RD",9,0,201953,NA,0,8031004503,"DENVER",10,0,NA,58444,NA,NA,1,0,"01",0,235260,0,"840397104_201806_990O",8031,2018,NA,0,"010",201953,0,NA,0,NA,0,0,0,NA,373200,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,101823,NA,39.698,0,0,"PC","O","PB","W",NA,0,-105.0516,"W",NA,NA,0,NA,813410,"AMERICAN LEGION","840397104201806","8403971042018",NA,0,137940,0,0,NA,0,NA,"W","W30","W30","W",NA,"BEST","PU","PU","OT",1,NA,0,NA,0,NA,"IN",NA,0,NA,NA,212933,NA,"N",0.485189850551406,"12",0,0,210953,NA,0,0,0,0,0,196307,0,0,0,NA,0,NA,0,0,"193 CUMMINGS-PRATHER",20179,"core2017pc",0,0,0,"CO",20179,"3","3",0,201806,NA,0,373200,373200,0,0,0,0,0,0,0,"80219-2241","80219","5110 MORRISON RD,DENVER,CO,80219-2241",39.6973515899407,-105.052295644102
"2486","841465598","06","995","321","000","PO BOX 100697",3,85321,45874,0,0,NA,"DENVER",10,0,0,180675,"DAVID SWANK",4300,1,562,"01",0,191488,194237,"841465598_201706_990EZ",8031,2017,2016,16,"010",45874,0,0,0,5963,NA,0,0,0,182771,NA,NA,0,0,2096,0,NA,NA,0,0,0,1,"17eofinextract990.dat",0,0,0,0,0,0,"PC","O","HS","N",0,0,0,"N",NA,0,0,NA,713990,"EAGLE YOUTH SPORTS INC","841465598201706","8414655982017",85321,0,-9279,1534,0,5196,0,0,"N","N63","N63","N","N63","IRS","HU","HU","HU",1,0,0,0,0,0,"IN",NA,0,0,NA,0,189170,"N",0.751582883715174,"9",0,0,NA,0,0,0,0,0,0,199811,0,0,0,0,0,0,0,NA,NA,20169,"core2017pc",2096,0,0,"CO",20169,"3","3",0,201706,201606,288525,182209,182209,199433,349372,0,0,0,0,0,"80250-0697","80250","PO BOX 100697,DENVER,CO,80250-0697",NA,NA
"2487","471838540","12","000","000","000","1015 GOLDEN PARK PL",3,2322,282,0,0,8031003902,"GOLDEN",10,0,0,4012,"ELLIOTT J COUCH",6435,1,0,"01",0,6052,3771,"471838540_201712_990EZ",8031,2017,2016,16,"020",282,0,0,0,0,NA,0,0,0,4012,NA,NA,0,0,0,0,NA,NA,0,0,0,1,"17eofinextractEZ.dat",0,0,0,39.688573,0,0,"PC","O","HS","N",0,0,-104.95012,"N",NA,0,0,NA,713990,"KIDS LACROSSE THE WORLD","471838540201712","4718385402017",2322,0,-2040,0,0,2664,0,0,"N","N60","N60","N","N99","BEST","HU","HU","HU",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.668257771860856,"9",0,0,NA,NA,0,0,0,0,0,201501,0,0,0,0,0,0,0,NA,NA,20170,"core2017pc",0,0,0,"CO",20170,"3","3",0,201712,201612,13585,4012,4012,6435,13585,0,0,0,0,0,"80403-2444","80403","1015 GOLDEN PARK PL,GOLDEN,CO,80403-2444",39.7630328331862,-105.231619919285
"2488","270470346","12","000","000","000","1011 OAKRIDGE DR STE B",3,69381,87801,0,0,NA,"FORT COLLINS",21,0,0,20610,"MICHAEL LYNCH",11750,1,0,"01",0,2190,414,"270470346_201612_990EZ",8069,2016,2015,15,"020",87801,0,0,0,0,NA,0,0,0,20610,NA,NA,0,0,0,0,NA,NA,0,0,0,1,"16eofinextractez.dat",0,0,63,40.5211,0,0,"PC","S","ZA","E",0,0,-105.058,"E",NA,0,0,NA,813219,"ST LUKES MEDICAL FOUNDATION","270470346201612","2704703462016",69381,0,18420,0,0,11399,0,0,"E","E11","E11","E","E128","BEST","HE","HE","HE",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.118821323167135,"09",0,0,NA,NA,0,0,0,0,0,201008,0,0,0,0,0,0,0,NA,NA,20160,"core2017pc",0,0,0,"CO",20160,"03","03",0,201612,201512,43165,20610,20610,11813,43215,0,0,0,0,0,"80525-0000","80525","1011 OAKRIDGE DR STE B,FORT COLLINS,CO,80525-0000",NA,NA
"2489","841162182","12","408","000","000","PO BOX 1031",3,285980,384127,0,0,8069001308,"FORT COLLINS",10,60000,60000,26170,NA,30027,1,11742,"01",0,525622,439252,"841162182_201712_990O",8069,2017,2016,16,"010",340567,0,0,18205,9288,0,0,0,0,610351,0,0,NA,0,29947,0,2492554,0,0,0,0,1,"17eofinextract990.dat",0,8342,6902,40.6429,11742,0,"PC","O","HS","N",27761,43560,-105.057,"N",NA,0,0,NA,713990,"FORT COLLINS YOUTH BASEBALL INC","841162182201712","8411621822017",258219,0,72987,18205,0,71030,0,0,"N","N63","N63","N","S80Z","NEW","HU","HU","HU",1,NA,8078,4445,0,49452,"IN",NA,0,0,NA,537814,459620,"N",0.726533490544574,"9",0,0,0,0,0,0,0,0,0,199212,0,0,0,0,0,0,0,0,NA,20170,"core2017pc",29947,0,37500,"CO",20170,"3","3",39239,201712,201612,184427,598609,598609,510282,2770640,0,0,0,0,0,"80522-1031","80522","PO BOX 1031,FORT COLLINS,CO,80522-1031",NA,NA
"2490","943234538","12","994","380","000","1600 BROADWAY STE 2000",3,1,1,0,0,8031002403,"DENVER",10,0,0,0,"STEVE SPEARS",0,1,0,"01",0,0,0,"943234538_201712_990EZ",8031,2017,2016,15,"020",0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,1,"17eofinextractEZ.dat",0,0,0,39.7474,0,0,"PC","O","HS","L",0,0,-104.9874,"L",NA,0,0,NA,813990,"EHCC HOUSING CORPORATION","943234538201712","9432345382017",0,0,0,0,0,0,0,0,"L","L50","L50","L","L20","BEST","HU","HU","HU",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.500750513816496,"9",0,0,NA,NA,0,0,0,0,0,199603,0,0,0,0,0,0,0,NA,NA,20170,"core2017pc",0,0,0,"CO",20170,"3","3",142,201712,201612,0,0,0,0,1149350,0,0,0,0,0,"80202-4929","80202","1600 BROADWAY STE 2000,DENVER,CO,80202-4929",NA,NA
"2491","473925959","06","000","000","000","2105 CLUBHOUSE DR",3,0,114959,NA,0,8123001410,"GREELEY",10,0,NA,87810,"WILLOUGHBY HUME",NA,1,1608,"01",0,94927,0,"473925959_201806_990EZ",8123,2018,NA,15,"010",95227,0,NA,0,NA,NA,0,0,NA,60289,NA,NA,0,0,7682,0,NA,NA,0,0,0,0,NA,0,0,NA,40.415926,0,0,"PC","O","HS","P",NA,19732,-104.743915,"P",NA,NA,0,NA,624190,"COMMUNITY GRIEF CENTER","473925959201806","4739259592018",NA,-35583,-36246,6074,0,NA,0,NA,"P","P50","P50","P","P50","IRS","HU","HU","HU",1,0,180,NA,0,NA,"IN",NA,0,NA,NA,200,NA,"N",0.671359835443436,"7",0,0,NA,NA,0,0,0,0,0,201601,35583,0,-35583,NA,0,NA,0,NA,NA,20179,"core2017pc",7682,0,0,"CO",20179,"3","3",0,201806,NA,0,58681,58681,0,0,0,0,0,0,0,"80634-3295","80634","2105 CLUBHOUSE DR,GREELEY,CO,80634-3295",40.4053070431655,-104.768418266187
"2492","841609946","12","000","000","000","820 N HUMBOLDT ST APT 4",3,58224,33749,0,0,8031003201,"DENVER",10,0,0,26000,"DAVID A FRENCH",43000,1,0,"01",0,47508,32337,"841609946_201612_990EZ",8031,2016,2015,16,"001",32771,0,0,0,0,NA,0,0,0,26000,NA,NA,0,0,0,0,NA,NA,0,0,0,1,"16eofinextractez.dat",0,0,0,39.729366,0,0,"PC","O","HS","O",3945,978,-104.969387,"O",NA,0,0,NA,813410,"ORBIS INSTITUTE","841609946201612","8416099462016",54279,0,-21508,0,0,10663,0,0,"O","O50","O50","O","O50","IRS","HU","HU","HU",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.602560300831125,"09",0,0,NA,NA,0,0,0,0,0,200202,0,0,0,0,0,0,0,NA,NA,20160,"core2017pc",0,0,0,"CO",20160,"03","03",0,201612,201512,143861,26000,26000,43000,146905,0,0,0,0,0,"80218-3572","80218","820 N HUMBOLDT ST APT 4,DENVER,CO,80218-3572",NA,NA
"2493","260138249","06","000","000","000","1000 14TH ST UNIT 15",3,18996304,22382182,0,0,8031001702,"DENVER",21,0,0,2515035,NA,12964234,1,0,"01",0,1030427,2997555,"260138249_201706_990O",8031,2017,2016,15,"010",22382182,0,0,0,0,0,0,0,0,12055729,0,0,NA,0,0,0,0,0,0,0,0,1,"17eofinextract990.dat",0,326041,160231,39.7453,0,0,"PC","S","ZA","A",2133,0,-104.9972,"A",NA,0,0,NA,813219,"THE SYMPHONY FUND","260138249201706","2601382492017",18994171,116619,1927268,0,0,10073444,0,0,"A","A116","A1169","A","A69","BEST","AR","AR","AR",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.472441848938361,"12",0,0,0,0,0,0,0,0,0,200707,0,0,0,0,116619,-53466,9098034,9214653,NA,20169,"core2017pc",0,0,0,"CO",20169,"3","3",0,201706,201606,0,2957695,2957695,13070999,0,0,0,0,0,0,"80202-2333","80202","1000 14TH ST UNIT 15,DENVER,CO,80202-2333",NA,NA
"2494","840754945","06","062","000","000","715 S FOREST ST",3,0,743400,NA,0,8005004952,"DENVER",10,55000,NA,178631,NA,NA,1,17846,"01",0,479838,0,"840754945_201806_990O",8031,2018,NA,15,"010",725367,0,NA,6598,NA,1158045,9235,5838,NA,418275,0,0,NA,133482,24444,0,0,819662,0,44057,0,0,NA,15073,10632,NA,39.7038,17846,0,"PC","O","AR","A",NA,18033,-104.9269,"A",NA,NA,0,NA,712120,"FOUR MILE HISTORIC PARK INC","840754945201806","8407549452018",NA,0,-88644,6598,0,NA,44057,NA,"A","A82","A82","A",NA,"IRS","AR","AR","AR",1,NA,2548,NA,201779,NA,"IN",NA,21368,NA,NA,142890,NA,"N",0.935703470709371,"7",0,44057,0,NA,0,0,0,44057,0,197804,0,0,0,NA,0,NA,0,0,NA,20179,"core2017pc",24444,0,0,"CO",20179,"3","3",0,201806,NA,0,391194,391194,0,0,0,0,0,0,0,"80246-2324","80246","715 S FOREST ST,DENVER,CO,80246-2324",39.703335,-104.9291205
"2495","200042504","12","000","000","000","241 S SANTA FE AVE",3,NA,78916,NA,0,8101003500,"PUEBLO",10,57100,NA,164391,NA,NA,1,0,"01",0,354618,NA,"200042504_201812_990O",8101,2018,NA,16,"010",66821,0,NA,0,NA,0,0,0,NA,363751,0,0,NA,0,0,0,811477,0,0,0,0,0,NA,0,0,NA,38.2581,0,0,"PC","O","AR","A",NA,12095,-104.6068,"A",NA,NA,0,NA,711110,"SOUTHERN COLORADO THEATRE COMPANY","200042504201812","2000425042018",NA,0,9133,0,0,NA,0,NA,"A","A65","A65","A","A65","BEST","AR","AR","AR",1,NA,0,NA,56853,NA,"IN",NA,0,NA,NA,199360,NA,"N",0.807749215078173,"09",0,0,0,NA,0,0,0,0,0,201908,0,0,0,NA,0,NA,0,0,"STEEL CITY THEATRE COMPANY",20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,NA,577878,363751,363751,NA,1389355,0,0,0,0,0,"81003-4220","81003","241 S SANTA FE AVE,PUEBLO,CO,81003-4220",38.264152,-104.607039
"2496","201544566","06","000","000","000","1298 MAIN ST UNIT A 4170",3,42201,51560,0,0,8123002207,"WINDSOR",20,0,0,19221,NA,54078,1,136376,"01",0,134615,91269,"201544566_201806_990O",8123,2018,2017,15,"010",51560,0,0,124753,53305,207841,0,0,0,280350,0,0,NA,0,37449,223680,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,1,40.4796,8131,128245,"PC","S","ZA","B",0,0,-104.9222,"B",NA,0,0,NA,813219,"WINDSOR HIGH SCHOOL BOOSTER CLUB","201544566201806","2015445662018",42201,0,9359,29318,95435,16115,0,0,"B","B112","B1120","B","B112","BEST","ED","ED","ED",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.0837874390742946,"07",0,0,0,0,0,0,0,0,0,200509,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",261129,0,0,"CO",20179,"3","3",0,201806,201706,0,143974,143974,107384,0,0,0,0,0,0,"80550-7904","80550","1298 MAIN ST UNIT A 4170,WINDSOR,CO,80550-7904",NA,NA
"2497","203200916","12","000","000","000","316 WIOW SMEET",3,NA,703281,NA,0,8069001308,"FORT COLLINS",20,29250,NA,37240,"TODD SIMMONS",NA,1,0,"01",0,53262,NA,"203200916_201812_990O",8069,2018,NA,15,"010",-108871,0,NA,0,NA,0,0,4102,NA,72110,0,0,NA,0,0,0,286604,0,0,29741,0,0,NA,4102,0,NA,40.6429,0,0,"PC","O","AR","A",NA,812152,-105.057,"A",NA,NA,775000,NA,511100,"WOLVERINE FARM PUBLISHING","203200916201812","2032009162018",NA,0,-12936,0,0,NA,-2043,NA,"A","A33","A33","A","A33","BEST","AR","AR","AR",1,NA,0,NA,0,NA,"IN",NA,2238,NA,NA,1027,NA,"Y",0.877958210790927,"09",31784,29741,-108871,NA,0,31784,0,-2043,0,200608,0,0,0,NA,0,NA,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",123,201812,NA,69029,40326,40326,NA,445925,0,0,0,0,0,"80524-0000","80524","316 WIOW SMEET,FORT COLLINS,CO,80524-0000",NA,NA
"2498","203533527","02","000","000","000","3840 YORK ST SUITE 245",3,1664593,1393323,0,0,8031001102,"DENVER",20,80625,48265,640173,"JESSICA EUBANKS",869191,1,0,"01",0,1332293,918644,"203533527_201802_990O",8031,2018,2017,15,"010",1349464,0,0,0,0,3405531,4420,5275,4281,1046692,0,0,NA,387,0,0,0,0,0,0,0,1,"core2016pc",9695,111,208,39.7623,0,0,"PC","O","UN","Z",25108,43859,-105.0111,"Z",NA,0,0,NA,NA,"THE GROWHAUS","203533527201802","2035335272018",1639485,0,-290021,0,0,266767,0,0,"Z","Z99","Z99","Z",NA,"ZZ","UN","UN","OT",1,NA,0,0,620343,394017,"IN",NA,69997,38041,NA,396713,311731,"Y",0.878595487671613,"07",0,0,0,0,0,0,0,0,0,200607,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201802,201702,0,1042272,1042272,1185411,0,0,0,0,0,0,"80205-3536","80205","3840 YORK ST SUITE 245,DENVER,CO,80205-3536",NA,NA
"2499","203651384","06","000","000","000","PO BOX 12014",3,NA,19533,NA,0,8031000302,"DENVER",10,0,NA,55593,"JOSHUA HANFLING",NA,1,41029,"01",0,45012,NA,"203651384_201906_990EZ",8031,2019,NA,15,"010",19533,0,NA,0,NA,396244,0,0,NA,103410,NA,NA,0,139,47779,0,0,0,0,0,0,0,NA,0,38,NA,39.7683,0,0,"PC","S","ZA","M",NA,0,-105.0493,"M",NA,NA,0,NA,813219,"FRIENDS OF THE DENVER FIRE DEPT","203651384201906","2036513842019",NA,0,17369,6750,0,NA,0,NA,"M","M112","M1124","M","M24","BEST","HU","HU","HU",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.470978752732878,"7",0,0,NA,NA,0,0,0,0,0,200511,0,0,0,NA,0,NA,0,NA,NA,20189,"19eoextractez.xlsx",47779,0,0,"CO",20189,"3","3",0,201906,NA,0,62381,62381,NA,0,0,0,0,0,0,"80212-0014","80212","PO BOX 12014,DENVER,CO,80212-0014",NA,NA
"2500","204683507","12","000","000","000","2611 W 11TH STREET RD",3,NA,-5528,NA,0,8069001901,"GREELEY",10,0,NA,1274,"HEATHER M JUDY-HOLMES",NA,1,0,"01",0,160594,NA,"204683507_201812_990O",8069,2018,NA,15,"010",-5528,0,NA,0,NA,1453195,0,0,NA,144117,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,40.40139,0,0,"PC","O","EN","C",NA,0,-105.104091,"C",NA,NA,0,NA,813312,"ROCKY MOUNTAIN MEDICAL OUTFITTING & RECYCLING","204683507201812","2046835072018",NA,0,-16477,0,0,NA,0,NA,"C","C27","C27","C","E60","BEST","EN","EN","OT",1,NA,0,NA,51458,NA,"IN",NA,16933,NA,NA,142843,NA,"N",0.731259260784456,"07",0,0,0,NA,0,0,0,0,0,201002,0,0,0,NA,0,NA,0,0,"GOOD HEALTH WILL",20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,NA,0,144117,144117,NA,0,0,0,0,0,0,"80634-5405","80634","2611 W 11TH STREET RD,GREELEY,CO,80634-5405",40.4208980625333,-104.722658119851
